hotel,is_canceled,lead_time,arrival_date_week,arrival_date_month,arrival_date_year,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,id,booking_difficulty_score,total_bookings,arrival_date,kids,is_single,group_size,total_nights,long_stay
City Hotel,0,101,53,12,2015,27,2.4150524450152044,5.683762431762082,2,1,0,DEU,DIRECT,DIRECT,0,0,0,D,0,No Deposit,14.0,40.0,0.0,Transient,195.22,0,1,82609,3.0173641263691326,0,2015-12-27,1,0,3,8.098814876777286,1
City Hotel,1,127,35,8,2016,26,1.1750111403222945,6.922259729791769,2,0,0,PRT,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,127.4,0,1,96088,0.6934570631970578,0,2016-8-26,0,0,2,8.097270870114063,1
City Hotel,1,204,12,3,2016,16,1.6296917498767272,1.0412161189563114,2,0,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,118.0,40.0,0.0,Transient,114.27,0,0,48094,1.9249909312766214,0,2016-3-16,0,0,2,2.6709078688330385,0
City Hotel,1,78,43,10,2016,19,0.7671000560312489,4.584760522054285,2,0,0,PRT,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,7.0,40.0,0.0,Transient,23.68,0,0,58973,1.9249909312766214,0,2016-10-19,0,0,2,5.351860578085534,0
Resort Hotel,0,101,11,3,2016,12,2.2077802417308106,0.7755626702209314,2,0,0,UNAVAILABLE,ONLINE TA,TA/TO,0,0,0,E,0,No Deposit,2.0,40.0,9.634605673144494,Contract,90.62,0,0,22141,3.065086423063744,0,2016-3-12,0,0,2,2.983342911951742,0
City Hotel,1,272,53,12,2016,28,1.2187351951463945,2.857505332136266,3,0,0,FRA,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,5.199635648886925,Transient,114.47,0,0,61906,0.8205195583214558,0,2016-12-28,0,0,3,4.0762405272826605,0
City Hotel,0,148,16,4,2016,13,0.3502654106066841,3.7134237028209984,2,0,0,MAR,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,91.63,1,1,87221,1.5254282833624613,0,2016-4-13,0,0,2,4.0636891134276825,0
Resort Hotel,0,63,33,8,2015,15,4.1219230786182255,0.0,2,0,0,ESP,DIRECT,DIRECT,0,0,0,E,1,No Deposit,9.0,40.0,4.405780932179615,Transient,99.75,0,1,16333,2.2333817525199424,0,2015-8-15,0,0,2,4.1219230786182255,0
City Hotel,0,60,14,3,2016,30,0.0,0.5227245508547693,2,0,0,NLD,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,85.0,40.0,0.0,Transient,37.85,0,0,86353,1.9249909312766214,0,2016-3-30,0,0,2,0.5227245508547693,0
City Hotel,0,101,30,7,2017,23,0.913099706465907,2.8993293810732235,3,0,0,MISSING,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,28.0,40.0,10.663721609299484,Transient,77.76,0,0,116970,0.7973113587630289,0,2017-7-23,0,0,3,3.8124290875391305,0
City Hotel,0,101,39,9,2016,18,3.218196956636403,0.9073373984956592,2,0,0,RUS,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,0.0,Transient,83.1,0,2,97989,1.9249909312766214,0,2016-9-18,0,0,2,4.1255343551320625,0
City Hotel,0,69,24,6,2016,9,0.7377944076498718,1.7737544299857162,2,0,0,GBR,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,7.0,40.0,0.0,Transient,122.66,0,1,90823,1.9249909312766214,0,2016-6-9,0,0,2,2.511548837635588,0
City Hotel,0,119,26,6,2016,19,0.7824178512995605,2.574309503823982,2,0,0,UNAVAILABLE,ONLINE TA,DIRECT,1,0,1,G,0,No Deposit,9.0,40.0,0.0,Transient,74.13,0,1,81090,1.9249909312766214,1,2016-6-19,0,0,2,3.3567273551235424,0
City Hotel,0,158,8,2,2016,18,0.0,2.964922942357432,2,0,0,FRA,ONLINE TA,TA/TO,0,0,0,A,1,No Deposit,7.0,40.0,0.0,Transient,72.91,0,0,84224,1.9249909312766214,0,2016-2-18,0,0,2,2.964922942357432,0
City Hotel,0,24,4,1,2016,19,0.0,5.372815531679275,1,0,0,FRA,OFFLINE TA/TO,TA/TO,0,0,0,A,1,No Deposit,19.0,40.0,63.126202604447286,Transient-Party,128.32,0,0,46826,7.027400567750547,0,2016-1-19,0,1,1,5.372815531679275,0
City Hotel,0,59,23,5,2016,30,0.8300847292574817,0.8628619186826715,2,0,0,MISSING,CORPORATE,TA/TO,0,0,0,A,0,No Deposit,9.0,259.0,9.358616176466786,Transient-Party,132.76,0,0,90182,2.2409672591824608,0,2016-5-30,0,0,2,1.6929466479401531,0
Resort Hotel,0,66,50,12,2016,8,0.0,5.129784539990326,2,0,0,FRA,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,0.0,Transient,44.13,0,2,30962,1.9249909312766214,0,2016-12-8,0,0,2,5.129784539990326,0
City Hotel,1,2,9,3,2017,2,0.1737198929636945,2.0595029304011803,2,0,0,PRT,GROUPS,TA/TO,0,0,0,A,0,Non Refund,9.0,40.0,0.0,Transient,126.22,0,0,64151,1.2887280381849036,0,2017-3-2,0,0,2,2.2332228233648745,0
Resort Hotel,0,206,42,10,2016,11,1.5992846992395062,1.0718948746838477,2,0,0,GBR,ONLINE TA,DIRECT,0,0,0,E,0,No Deposit,273.0,40.0,0.0,Transient,83.56,0,0,28998,1.9249909312766214,0,2016-10-11,0,0,2,2.6711795739233537,0
City Hotel,1,101,44,10,2016,24,0.6855292661698149,3.890000297706278,2,0,0,NLD,DIRECT,DIRECT,0,0,0,D,0,No Deposit,14.0,40.0,0.0,Transient,27.22,0,0,59256,1.9249909312766214,0,2016-10-24,0,0,2,4.575529563876093,0
Resort Hotel,0,127,13,3,2016,21,1.058492833226925,0.853055330358435,2,0,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,D,0,No Deposit,115.0,40.0,0.0,Transient,154.12,0,0,22217,1.9249909312766214,0,2016-3-21,0,0,2,1.91154816358536,0
City Hotel,0,60,47,11,2016,16,0.644940861016105,0.8475474282871904,3,0,0,NOR,ONLINE TA,TA/TO,0,0,0,D,2,No Deposit,9.0,40.0,0.0,Transient,108.14,0,0,101756,0.3902198565354945,0,2016-11-16,0,0,3,1.4924882893032954,0
Resort Hotel,0,238,2,1,2017,13,0.1943392052573147,2.734233760926053,2,0,0,NLD,ONLINE TA,DIRECT,1,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,125.7,0,1,31834,1.9249909312766214,0,2017-1-13,0,0,2,2.9285729661833675,0
City Hotel,0,100,37,9,2015,11,0.0,3.383567530270677,2,0,0,PRT,GROUPS,TA/TO,0,0,0,A,0,No Deposit,1.0,40.0,9.03361003501847,Transient-Party,200.27,0,0,42968,2.774870162455552,0,2015-9-11,0,0,2,3.383567530270677,0
City Hotel,1,164,42,10,2016,11,0.077345640002618,0.2931055848399007,1,0,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,234.0,40.0,7.097523520458042,Transient-Party,14.82,0,0,99451,1.5301866820070886,0,2016-10-11,0,1,1,0.3704512248425187,0
City Hotel,0,223,11,3,2017,18,1.1401360145427688,1.667638578650152,2,0,0,FRA,UNKNOWN,TA/TO,0,0,0,A,0,No Deposit,28.0,40.0,0.1047130606211021,Transient,55.77,0,0,108024,0.6932406751341283,0,2017-3-18,0,0,2,2.8077745931929208,0
City Hotel,1,104,36,9,2016,3,2.6785301079208583,0.3948982307983836,2,0,0,MISSING,GROUPS,TA/TO,0,0,0,A,0,Non Refund,35.0,40.0,16.935663733962038,Transient,51.3,0,0,56324,2.8981452140787054,0,2016-9-3,0,0,2,3.073428338719242,0
City Hotel,0,65,21,5,2017,24,0.4071620877861548,5.6329102590538085,1,0,0,PRT,COMPLEMENTARY,DIRECT,1,4,11,E,0,No Deposit,9.0,45.0,0.0,Transient,79.49,0,3,94390,2.394282895155632,15,2017-5-24,0,1,1,6.040072346839963,0
Resort Hotel,0,101,39,9,2016,22,0.0,0.3317566648556428,2,0,0,DEU,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,240.0,40.0,0.0,Transient,11.86,0,0,8338,1.9249909312766214,0,2016-9-22,0,0,2,0.3317566648556428,0
Resort Hotel,0,327,21,5,2016,15,1.0905416326198731,0.186722640547211,2,0,0,GBR,GROUPS,TA/TO,0,0,0,A,0,Refundable,9.0,40.0,5.242793415012638,Transient-Party,113.66,0,0,24243,1.9249909312766214,0,2016-5-15,0,0,2,1.2772642731670842,0
City Hotel,0,101,16,4,2017,17,0.7842121456445423,1.3967406876145914,2,0,0,FRA,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,6.875716693785861,Transient,108.48,0,1,110046,1.9523594656004364,0,2017-4-17,0,0,2,2.1809528332591337,0
City Hotel,0,237,53,12,2016,30,0.0,0.0,3,0,0,UNAVAILABLE,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,0.0,Transient,101.97,0,0,103790,1.9249909312766214,0,2016-12-30,0,0,3,0.0,0
City Hotel,1,176,42,10,2015,17,1.3981722675650934,0.0,2,0,0,PRT,GROUPS,TA/TO,0,1,0,A,0,Non Refund,1.0,40.0,0.0,Transient,160.64,0,0,74693,0.922730777962648,1,2015-10-17,0,0,2,1.3981722675650934,0
City Hotel,0,54,5,1,2016,24,0.8105769853356148,2.040180994268545,2,0,0,PRT,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,85.0,40.0,0.0,Transient,82.25,0,0,83268,1.9249909312766214,0,2016-1-24,0,0,2,2.85075797960416,0
City Hotel,1,22,3,1,2016,12,6.415362556598503,4.080651266787503,1,0,0,CHN,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,144.0,0,0,46631,0.8782264544952962,0,2016-1-12,0,1,1,10.496013823386006,1
City Hotel,0,29,4,1,2016,19,0.0,2.106299363226028,1,0,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,A,4,No Deposit,19.0,40.0,47.45313346530138,Transient-Party,181.95,0,0,46828,4.35541943955445,0,2016-1-19,0,1,1,2.106299363226028,0
City Hotel,0,105,7,2,2017,12,2.2029708211857173,2.45050680407191,2,0,0,UNKNOWN,DIRECT,DIRECT,0,0,0,A,1,No Deposit,14.0,40.0,0.0,Transient,147.65,0,0,105760,0.5157044758361774,0,2017-2-12,0,0,2,4.6534776252576275,0
City Hotel,0,101,26,6,2016,20,0.3190765331648529,3.477583197734183,2,0,0,PRT,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,226.93,0,1,91567,1.164759926220044,0,2016-6-20,0,0,2,3.796659730899036,0
Resort Hotel,0,101,33,8,2016,10,0.0,3.113176339029492,3,0,0,USA,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,241.0,40.0,0.0,Transient,97.52,0,1,26869,1.9249909312766214,0,2016-8-10,0,0,3,3.113176339029492,0
Resort Hotel,0,34,13,4,2017,1,2.348761936477749,1.5499922606270318,2,0,0,UNKNOWN,ONLINE TA,DIRECT,0,0,0,A,0,No Deposit,250.0,40.0,0.6474746919756027,Transient,97.54,0,1,34846,1.9249909312766214,0,2017-4-1,0,0,2,3.8987541971047808,0
City Hotel,1,22,33,8,2016,8,2.411964592394088,2.3748600706468346,3,0,0,FRA,ONLINE TA,TA/TO,0,0,0,D,1,No Deposit,9.0,40.0,2.3259074111949016,Transient-Party,153.78,0,0,95110,0.6563488318207109,0,2016-8-8,0,0,3,4.786824663040923,0
City Hotel,1,101,48,11,2015,23,1.0878455986537023,4.81728084288165,2,0,0,UNKNOWN,GROUPS,TA/TO,0,0,0,A,3,No Deposit,37.0,40.0,0.0,Transient-Party,119.51,0,1,45878,0.2624438898564289,0,2015-11-23,0,0,2,5.905126441535352,0
City Hotel,1,157,11,3,2016,11,2.4136447306682447,1.3746829732179495,2,0,0,FRA,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,171.16,0,0,48002,1.2107136117862147,0,2016-3-11,0,0,2,3.7883277038861944,0
City Hotel,0,140,32,8,2016,5,0.5687504091617239,0.0,2,0,0,DEU,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient-Party,23.88,0,1,55127,0.4687944917891044,0,2016-8-5,0,0,2,0.5687504091617239,0
City Hotel,1,177,8,2,2017,25,1.5403127931638214,3.3920202072493133,3,0,0,GBR,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,0.0,Transient,99.89,0,0,63970,1.3579549955282455,0,2017-2-25,0,0,3,4.932333000413134,0
City Hotel,0,52,23,6,2017,8,0.3694885978208691,10.85965330033657,3,0,0,PRT,ONLINE TA,TA/TO,0,0,0,G,0,No Deposit,8.0,40.0,0.0,Transient,86.09,0,1,69973,0.4578961437645088,0,2017-6-8,0,0,3,11.229141898157438,1
City Hotel,1,40,29,7,2016,16,2.436054040175708,3.855618217821233,2,1,0,PRT,DIRECT,DIRECT,0,0,0,E,0,No Deposit,14.0,40.0,10.778113205538356,Transient,91.98,0,0,54454,2.3231836395580023,0,2016-7-16,1,0,3,6.291672257996941,0
City Hotel,1,119,42,10,2015,16,0.0,0.5242285520758099,2,0,0,MISSING,OFFLINE TA/TO,TA/TO,0,1,0,A,0,Non Refund,6.0,40.0,0.0,Transient-Party,86.87,0,0,76058,1.9249909312766214,1,2015-10-16,0,0,2,0.5242285520758099,0
Resort Hotel,0,233,2,1,2017,12,0.0,2.371548125128388,1,0,0,UNAVAILABLE,CORPORATE,TA/TO,1,0,8,A,0,No Deposit,9.0,154.0,0.0,Transient,80.82,0,0,25142,1.9249909312766214,8,2017-1-12,0,1,1,2.371548125128388,0
Resort Hotel,0,119,6,2,2017,11,0.3200125753336942,1.9179002147644444,2,0,0,UNKNOWN,DIRECT,DIRECT,0,0,0,D,0,No Deposit,250.0,40.0,0.0,Transient,166.9,0,0,33004,1.9249909312766214,0,2017-2-11,0,0,2,2.2379127900981386,0
Resort Hotel,1,41,36,8,2016,29,2.6509990092492397,2.9438410191333477,2,0,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,D,1,No Deposit,11.0,40.0,0.0,Transient,90.28,0,0,7839,1.9249909312766214,0,2016-8-29,0,0,2,5.594840028382587,0
City Hotel,0,172,21,5,2016,19,0.7087850165102435,1.4278626662645035,2,0,0,GBR,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,14.652580121711384,Transient-Party,126.26,0,1,89587,3.129717611484546,0,2016-5-19,0,0,2,2.136647682774747,0
City Hotel,0,101,50,12,2016,4,1.956816314950214,1.2714129446656353,2,0,0,DEU,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,8.87742383099015,Transient,67.28,0,1,102917,1.4892582553854417,0,2016-12-4,0,0,2,3.2282292596158495,0
City Hotel,1,101,20,5,2017,14,2.271561922252776,1.0711589279313902,1,0,0,SWE,GROUPS,CORPORATE,0,0,0,A,0,No Deposit,9.0,169.0,4.21429845768909,Transient-Party,55.65,0,0,111846,0.560055855041478,0,2017-5-14,0,1,1,3.3427208501841665,0
City Hotel,0,3,35,8,2016,24,2.3343994274500286,2.3938164434232503,2,0,0,GBR,UNKNOWN,DIRECT,0,0,0,E,0,No Deposit,14.0,40.0,0.0,Transient,40.45,0,0,96273,1.9249909312766214,0,2016-8-24,0,0,2,4.728215870873279,0
City Hotel,1,26,20,5,2017,15,0.6633804682585419,1.945963581451004,2,0,0,UMI,ONLINE TA,TA/TO,0,0,0,E,0,No Deposit,9.0,40.0,6.202591203251807,Transient,232.65,0,1,68228,0.7134754427473147,0,2017-5-15,0,0,2,2.609344049709546,0
City Hotel,0,91,33,8,2017,17,0.1336260669883929,0.0,2,0,0,PRT,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,22.0,40.0,0.0,Transient,64.6,0,0,73247,0.4670610636161897,0,2017-8-17,0,0,2,0.1336260669883929,0
City Hotel,0,301,28,7,2016,7,0.0,1.9049626116699625,1,0,0,PRT,UNKNOWN,CORPORATE,0,0,0,A,0,No Deposit,9.0,219.0,0.0,Transient-Party,148.0,0,0,92553,0.290558124167616,0,2016-7-7,0,1,1,1.9049626116699625,0
City Hotel,1,77,20,5,2017,19,0.0,1.2022580509940968,1,0,0,PRT,GROUPS,TA/TO,0,0,0,A,0,Non Refund,44.0,40.0,0.0,Transient,94.94,0,0,68545,0.6098398261535566,0,2017-5-19,0,1,1,1.2022580509940968,0
Resort Hotel,0,101,34,8,2016,14,1.8516921456446689,1.6562286156573964,2,0,0,IRL,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,3.95093018472894,Transient,74.05,0,1,26981,1.9249909312766214,0,2016-8-14,0,0,2,3.5079207613020653,0
Resort Hotel,1,87,10,3,2017,9,0.0,1.2095843105966488,2,0,0,PRT,ONLINE TA,TA/TO,0,0,0,A,0,Non Refund,67.0,40.0,16.560940812840343,Transient,128.97,0,0,10460,2.03768092439752,0,2017-3-9,0,0,2,1.2095843105966488,0
City Hotel,0,101,41,10,2016,3,1.628058090844238,3.692012655694441,1,0,0,UNAVAILABLE,CORPORATE,CORPORATE,0,0,0,A,0,No Deposit,9.0,150.0,4.622471608157587,Transient,151.88,0,0,98772,2.293464873845388,0,2016-10-3,0,1,1,5.320070746538679,0
Resort Hotel,0,101,23,6,2017,5,0.8686430125350337,0.0,2,0,0,IRL,ONLINE TA,TA/TO,0,0,0,A,1,No Deposit,240.0,40.0,0.0,Transient,18.09,0,1,37204,1.9249909312766214,0,2017-6-5,0,0,2,0.8686430125350337,0
City Hotel,0,8,26,6,2017,27,0.140585384239029,6.175904232728516,2,0,0,FRA,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,150.83,0,0,114937,0.928292091978728,0,2017-6-27,0,0,2,6.316489616967544,0
Resort Hotel,0,70,30,7,2017,24,1.7781625339336342,1.6567642741211075,2,2,0,UNAVAILABLE,DIRECT,DIRECT,0,0,0,G,1,No Deposit,250.0,40.0,0.0,Transient,92.54,0,0,38833,1.9249909312766214,0,2017-7-24,2,0,4,3.4349268080547417,0
Resort Hotel,1,96,53,12,2016,29,0.0,5.033483824406842,2,0,0,UNAVAILABLE,DIRECT,DIRECT,0,0,0,A,0,No Deposit,250.0,40.0,6.847520061133033,Transient,79.21,0,0,9724,2.335103054912875,0,2016-12-29,0,0,2,5.033483824406842,0
City Hotel,0,138,27,7,2017,4,0.2559778993696021,3.137584807786254,2,0,0,DNK,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,6.0,40.0,8.806567718147939,Transient-Party,90.9,0,0,115422,1.4682865750357823,0,2017-7-4,0,0,2,3.393562707155856,0
City Hotel,0,64,40,9,2016,27,0.1380075081645148,0.1879926101375221,2,0,0,ESP,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,7.0,40.0,11.804102590403463,Transient,162.13,0,0,98352,2.0617708682435474,0,2016-9-27,0,0,2,0.3260001183020369,0
Resort Hotel,1,14,9,3,2017,1,6.2421778320931365,0.2634280989158855,2,0,0,PRT,GROUPS,TA/TO,0,0,0,A,0,No Deposit,440.0,40.0,0.0,Transient-Party,99.32,0,0,10363,1.8122562345240336,0,2017-3-1,0,0,2,6.505605931009022,0
Resort Hotel,0,165,39,9,2016,18,0.8575158033989336,1.0085544559578907,1,0,0,GBR,GROUPS,CORPORATE,0,0,0,E,0,No Deposit,223.0,40.0,6.676631893595988,Transient-Party,69.13,0,0,28052,1.955758853144928,0,2016-9-18,0,1,1,1.8660702593568244,0
Resort Hotel,0,25,15,4,2017,13,0.1686148060304113,1.2962893501505546,2,0,0,ESP,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,4.78508073654796,Transient-Party,111.73,0,2,35104,1.2088294999523783,0,2017-4-13,0,0,2,1.464904156180966,0
City Hotel,0,101,38,9,2016,15,0.0,1.7876747054144446,2,0,0,ESP,CORPORATE,CORPORATE,0,0,0,A,0,No Deposit,9.0,233.0,0.0,Transient-Party,87.7,0,1,97444,1.9249909312766214,0,2016-9-15,0,0,2,1.7876747054144446,0
City Hotel,0,117,32,8,2017,7,1.950729823902656,1.535505720111372,1,1,0,BEL,DIRECT,TA/TO,0,0,0,B,1,No Deposit,14.0,40.0,0.0,Transient-Party,244.03,0,0,117840,2.912145473298232,0,2017-8-7,1,0,2,3.4862355440140282,0
City Hotel,0,146,28,7,2017,15,2.369785512635221,1.9463091667102843,2,0,0,MISSING,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,229.0,40.0,0.2275219462225391,Transient-Party,62.23,0,1,116342,0.4736417803629037,0,2017-7-15,0,0,2,4.316094679345506,0
City Hotel,1,120,38,9,2015,17,0.5150784915245953,5.741934679464233,2,0,0,UNAVAILABLE,OFFLINE TA/TO,TA/TO,0,1,0,A,0,Non Refund,5.0,40.0,14.67050912371702,Transient,68.03,0,0,74826,3.140449233190373,1,2015-9-17,0,0,2,6.257013170988828,0
City Hotel,0,210,32,8,2016,5,2.552473098170258,1.1987928112220334,2,0,0,DEU,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,4.881020811884797,Transient,73.48,0,1,94721,0.4392370651785651,0,2016-8-5,0,0,2,3.7512659093922913,0
City Hotel,0,240,44,10,2015,27,0.4215375911310027,0.9795878312568572,1,0,0,PRT,CORPORATE,CORPORATE,1,0,1,A,2,No Deposit,40.0,40.0,0.0,Transient,29.27,0,0,77011,0.1577211250613767,1,2015-10-27,0,1,1,1.40112542238786,0
City Hotel,1,74,36,8,2016,31,0.0,0.0,2,0,0,VEN,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,87.04,0,2,96561,0.4743282737385921,0,2016-8-31,0,0,2,0.0,0
Resort Hotel,0,52,33,8,2017,19,2.013156543461828,3.2441354948681767,2,0,0,UNAVAILABLE,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,175.0,40.0,7.620816095157113,Transient,113.63,0,0,13552,1.9256150572787605,0,2017-8-19,0,0,2,5.257292038330005,0
City Hotel,0,147,41,10,2015,5,1.40479687235643,4.66418460731764,1,0,0,PRT,GROUPS,TA/TO,0,0,0,A,0,Non Refund,29.0,40.0,0.0,Transient,202.74,0,0,44435,2.2190273483951053,0,2015-10-5,0,1,1,6.06898147967407,0
Resort Hotel,0,138,51,12,2016,13,0.0,7.024601176322619,1,0,0,PRT,UNKNOWN,CORPORATE,1,0,7,A,0,No Deposit,9.0,270.0,0.0,Transient,120.53,0,0,15054,0.7363811793868689,7,2016-12-13,0,1,1,7.024601176322619,1
City Hotel,1,297,37,9,2015,7,1.0216018667312017,1.49878690620718,2,0,0,PRT,GROUPS,TA/TO,0,1,0,A,0,Non Refund,1.0,40.0,1.6277620054107922,Contract,107.9,0,0,74506,2.142283678947462,1,2015-9-7,0,0,2,2.5203887729383814,0
Resort Hotel,0,57,47,11,2016,19,2.1876614516608925,1.067060207270794,2,0,0,GBR,OFFLINE TA/TO,TA/TO,0,0,0,A,0,No Deposit,57.0,40.0,1.1947389270178248,Transient,45.91,0,0,30524,1.9249909312766214,0,2016-11-19,0,0,2,3.2547216589316865,0
City Hotel,0,13,38,9,2015,14,0.0,3.098092993353064,1,0,0,DEU,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient-Party,116.37,0,0,77329,1.9249909312766214,0,2015-9-14,0,1,1,3.098092993353064,0
Resort Hotel,0,138,31,7,2015,29,0.0103905077496569,0.727803634252897,2,0,0,PRT,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,0.0,Transient,75.55,1,2,777,1.9249909312766214,0,2015-7-29,0,0,2,0.7381941420025538,0
Resort Hotel,0,2,44,10,2015,29,0.0,0.8667575100052644,2,0,0,PRT,GROUPS,DIRECT,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,121.01,1,0,18056,2.7765225921840084,0,2015-10-29,0,0,2,0.8667575100052644,0
Resort Hotel,0,56,8,2,2017,22,0.0134742892362449,0.6575960134093586,2,0,0,FRA,UNKNOWN,TA/TO,0,0,0,D,0,No Deposit,240.0,40.0,3.0012426613591003,Transient-Party,118.12,0,0,33425,2.3218306091410006,0,2017-2-22,0,0,2,0.6710703026456035,0
City Hotel,0,103,38,9,2015,15,0.0,1.2382842716817124,3,0,0,ISR,ONLINE TA,TA/TO,0,0,0,D,1,No Deposit,9.0,40.0,0.0,Contract,113.09,0,0,77317,0.5759045503947952,0,2015-9-15,0,0,3,1.2382842716817124,0
City Hotel,0,101,33,8,2017,15,0.0,3.045150339477234,3,0,0,USA,ONLINE TA,TA/TO,0,0,0,D,0,No Deposit,9.0,40.0,0.0,Transient,140.93,0,2,118298,2.1406017036727683,0,2017-8-15,0,0,3,3.045150339477234,0
City Hotel,0,122,18,5,2017,2,0.0,0.0,2,0,0,ZAF,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,85.0,40.0,0.0,Transient,93.17,0,0,110922,1.9249909312766214,0,2017-5-2,0,0,2,0.0,0
Resort Hotel,0,60,42,10,2015,12,0.9083680174300292,5.717000464873337,2,0,0,PRT,CORPORATE,TA/TO,0,0,0,A,1,Non Refund,9.0,174.0,0.0,Transient-Party,133.43,0,0,17599,1.461386702016558,0,2015-10-12,0,0,2,6.625368482303366,0
City Hotel,0,101,17,4,2016,20,0.0,2.2749905740523784,2,0,0,MISSING,GROUPS,TA/TO,0,0,0,A,0,No Deposit,30.0,40.0,166.06453778063684,Transient-Party,117.49,0,0,49877,17.712021133791435,0,2016-4-20,0,0,2,2.2749905740523784,0
Resort Hotel,0,32,14,3,2016,29,0.0,2.015265329943984,2,0,0,DEU,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,0.0,Transient,79.41,0,0,22603,1.9249909312766214,0,2016-3-29,0,0,2,2.015265329943984,0
Resort Hotel,0,143,52,12,2015,25,1.212162683327389,3.077910368149686,1,0,0,PRT,DIRECT,DIRECT,0,0,0,A,0,No Deposit,9.0,40.0,0.0,Transient,168.26,0,0,19584,1.0530607279971615,0,2015-12-25,0,1,1,4.290073051477075,0
City Hotel,0,11,20,5,2016,12,1.8297517324004475,2.6446631958376026,2,0,0,FRA,ONLINE TA,TA/TO,0,0,0,A,3,No Deposit,9.0,40.0,0.0,Transient,83.15,0,1,88991,0.4815361048458825,0,2016-5-12,0,0,2,4.47441492823805,0
City Hotel,1,102,9,2,2017,26,2.61032644591768,4.210118703505279,2,0,0,PRT,OFFLINE TA/TO,TA/TO,0,0,0,A,1,No Deposit,28.0,40.0,4.47643445654482,Transient,98.1,0,0,64008,0.5281370058597615,0,2017-2-26,0,0,2,6.820445149422959,0
City Hotel,0,101,41,10,2015,6,0.5937676242009058,2.8439000480752314,2,0,0,PRT,UNKNOWN,TA/TO,1,0,0,A,0,No Deposit,82.0,40.0,4.575705815442299,Transient-Party,127.63,0,0,77390,2.5462877953854544,0,2015-10-6,0,0,2,3.4376676722761372,0
Resort Hotel,0,101,38,9,2016,13,0.0,1.6461141845332008,2,0,0,ITA,ONLINE TA,TA/TO,0,0,0,A,0,No Deposit,240.0,40.0,0.0,Transient,57.64,0,3,28012,0.5916377074662292,0,2016-9-13,0,0,2,1.6461141845332008,0
