hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,id,booking_difficulty_score,total_nights,total_guests,adr_per_person,cancellation_ratio_prev_bookings,is_direct_booking
Resort Hotel,0,10.710005716978388,2017,September,2015,9,1.56129345286279,1.409780278267564,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,115.0,0.0,24.788019505974116,Contract,213.923559565038,0,1,16865,3.808122680459032,2.971073731130354,2.0,106.961779782519,0.0,0
City Hotel,0,106.52493249853804,2017,December,2016,27,0.0456274297791073,-0.7695679477068736,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,D,0,No Deposit,14.0,0.0,-10.193523010192566,Transient,61.07030794031876,0,2,103606,-0.0378364404651023,-0.7239405179277664,2.0,30.53515397015938,0.0,0
City Hotel,0,27.6131930271264,2017,August,2017,15,-0.6007456099160674,1.8936596314752108,2,0.0,0,UNKNOWN,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,3.2840886681936787,Transient,64.96760994995587,0,0,118366,-0.5792510488477858,1.2929140215591435,2.0,32.483804974977936,0.0,0
City Hotel,1,68.6274948957201,2017,October,2016,5,1.387145889348375,0.0269059849306108,2,0.0,0,UNKNOWN,PRT,Offline TA/TO,UNAVAILABLE,0,0,0,A,0,Non Refund,44.0,0.0,7.59238627748325,Transient,34.48496220184539,0,0,58057,2.1103919583418893,1.4140518742789858,2.0,17.242481100922696,0.0,0
City Hotel,0,106.52493249853804,2017,September,2016,3,1.0779352462621794,6.170605933537228,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-8.668809279148654,Transient,65.63285892923535,0,1,96646,0.218001655713747,7.248541179799408,2.0,32.81642946461768,0.0,0
City Hotel,1,173.3720631410839,2017,September,2016,12,0.7549248406254128,1.1236344752891654,2,0.0,0,BB,GBR,UNKNOWN,MISSING,0,0,0,B,0,No Deposit,14.0,0.0,-2.034630250706829,Transient,149.37725864120978,0,1,56753,0.5389627236391592,1.8785593159145781,2.0,74.68862932060489,0.0,0
City Hotel,1,84.50900648651643,2017,August,2016,2,-0.4478254324950694,2.202841077419929,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,8.82105397867602,Transient,96.3334575190946,0,0,55007,2.2666117372321923,1.7550156449248595,2.0,48.1667287595473,0.0,0
City Hotel,1,154.43790355212303,2017,March,2017,17,2.2299090400556074,2.3658455270798644,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-1.7562907615779977,Transient,87.88091505761471,0,2,108094,1.307100365423612,4.595754567135472,2.0,43.94045752880736,0.0,0
Resort Hotel,0,99.0335172514567,2017,September,2016,10,1.633347787005655,0.1468750649807607,2,0.0,0,BB,UNKNOWN,Direct,Direct,0,0,0,A,0,No Deposit,250.0,0.0,9.8403734173316,Transient,71.61768090239264,0,0,27935,0.2512548216294772,1.7802228519864156,2.0,35.80884045119632,0.0,0
City Hotel,0,294.3365447391857,2017,February,2017,20,0.8207005284247411,2.643260428788041,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,79.0,0.0,-7.236403145800215,Transient,130.43936725110686,0,0,106198,-0.60622591660454,3.463960957212782,2.0,65.21968362555343,0.0,0
City Hotel,1,306.71444064047733,2017,October,2015,15,-0.4382509526997317,2.579246798827115,2,0.0,0,UNKNOWN,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,12.0,0.0,-0.2356698462241821,Transient,107.73967599829795,0,0,44902,0.0434668827948223,2.1409958461273835,2.0,53.86983799914898,0.0,0
Resort Hotel,1,48.32903675703203,2017,August,2017,2,3.48333438246157,0.304064384611139,2,0.0,0,BB,FRA,UNKNOWN,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,1.1936305996311918,Transient,57.25367528555615,0,0,13158,-0.412019261009561,3.787398767072709,2.0,28.626837642778074,0.0,0
City Hotel,1,191.3044447736516,2017,December,2016,26,0.2526422312241188,3.808283742977333,2,0.0,0,BB,ESP,UNAVAILABLE,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-2.356405974858631,Transient,96.07269129767045,0,0,61795,1.663713555025672,4.060925974201451,2.0,48.03634564883522,0.0,0
Resort Hotel,1,23.00803173947746,2017,February,2016,13,-0.3387548999270037,2.304439398969848,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,10.186793958343864,Transient,73.02327437324641,0,1,20902,1.8541964114084597,1.9656844990428444,2.0,36.511637186623204,0.0,0
City Hotel,0,178.89642542323134,2017,May,2017,31,-0.3311471116733456,1.6599512149270206,2,0.0,0,MISSING,BEL,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-6.975565928778455,Transient,147.45372944364613,0,2,69462,1.33426221247629,1.328804103253675,2.0,73.72686472182306,0.0,0
Resort Hotel,0,86.57784336868806,2017,April,2016,18,2.570671523344807,1.1774325112555322,2,0.0,0,HB,UNKNOWN,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,147.0,0.0,-3.996406396898412,Transient-Party,124.4638123431132,0,1,23484,1.0847924490849503,3.748104034600339,2.0,62.2319061715566,0.0,0
Resort Hotel,0,100.1537362765138,2017,September,2016,18,0.7058370283223474,0.2184582685596904,2,0.0,0,UNAVAILABLE,CHE,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,251.0,0.0,5.623531506678137,Transient,95.55628051826768,0,0,28059,3.770536283443392,0.9242952968820378,2.0,47.77814025913384,0.0,0
City Hotel,0,143.79225574059896,2017,July,2017,3,0.8317568233408901,3.2837276696415625,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,0,No Deposit,9.0,0.0,-0.48306907609194,Transient,167.75587637129206,0,1,115459,0.5584450588171168,4.115484492982453,2.0,83.87793818564603,0.0,0
Resort Hotel,1,106.52493249853804,2017,August,2016,8,0.132593864176238,2.3201067364553083,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,4.984603975539859,Transient,53.60267084995654,0,0,7417,0.5838364618959556,2.4527006006315464,2.0,26.80133542497827,0.0,0
City Hotel,0,43.779974938573055,2017,June,2016,4,1.6730775941076197,1.5334200020671018,2,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,0,No Deposit,1.0,0.0,9.678987363487463,Transient-Party,102.42879781655702,0,1,90457,1.3640374040239696,3.2064975961747217,2.0,51.21439890827851,0.0,0
City Hotel,1,106.52493249853804,2017,May,2017,18,0.357372236604,2.5237205051139897,2,0.0,0,BB,PRT,Offline TA/TO,MISSING,0,0,0,A,0,Non Refund,170.0,0.0,-8.592737034170563,Transient,182.17251668152988,0,0,68453,0.0996229273853027,2.88109274171799,2.0,91.08625834076494,0.0,0
Resort Hotel,0,106.52493249853804,2017,May,2017,1,3.1813755081728328,0.105132795785094,2,0.0,0,BB,UNAVAILABLE,Offline TA/TO,UNKNOWN,0,0,0,A,0,No Deposit,243.0,0.0,-16.438763426967427,Contract,128.25576966452377,0,2,36246,-1.3379884457994269,3.286508303957927,2.0,64.12788483226188,0.0,0
Resort Hotel,1,106.52493249853804,2017,August,2017,6,1.6223409811926737,3.597551077345059,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,242.0,0.0,-2.22950690191742,Transient,140.7046917346928,0,1,13253,0.8760087776027516,5.219892058537733,2.0,70.3523458673464,0.0,0
City Hotel,1,39.77956648441149,2017,July,2017,2,1.7893739518672478,4.883594612956598,2,0.0,0,SC,UNKNOWN,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-0.7600812533817154,Transient,92.93650948387427,0,0,71333,2.524119949330476,6.6729685648238455,2.0,46.46825474193714,0.0,0
City Hotel,0,69.12524684192914,2017,January,2017,31,0.9927635864394454,2.215961878075272,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-12.557473079313269,Transient,34.098678874186305,0,0,105215,-0.7206599808135373,3.2087254645147176,2.0,17.049339437093153,0.0,0
Resort Hotel,0,204.6632055621098,2017,March,2017,13,1.8403410716366184,-0.3598063755501701,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,-3.358665700739349,Transient,65.52629694238934,0,1,34200,-1.3375073541516442,1.4805346960864483,2.0,32.76314847119467,0.0,0
City Hotel,1,106.52493249853804,2017,May,2017,3,0.6455665904302991,2.2710887773089263,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,58.0,0.0,2.015597894321828,Transient,97.17596121944231,0,0,67450,1.0905957608560284,2.9166553677392253,2.0,48.58798060972116,0.0,0
City Hotel,0,106.52493249853804,2017,August,2016,20,-0.5330037397900363,4.438347566204293,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,155.0,0.0,-1.2205385703771947,Transient,60.590195743231554,0,0,95602,-0.2460991375338549,3.9053438264142564,2.0,30.295097871615777,0.0,0
City Hotel,0,42.93920360415488,2017,August,2016,26,0.2645133936173728,-0.7875106577923194,2,0.0,0,BB,UNAVAILABLE,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,9.863025356952493,Transient,125.30932699124304,0,0,96036,3.3923635605253177,-0.5229972641749466,2.0,62.65466349562152,0.0,0
City Hotel,1,5.281009533773769,2017,June,2016,20,2.4192459460587123,1.7013890773701672,2,0.0,0,BB,UNAVAILABLE,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,79.0,0.0,-6.821287885750035,Transient,86.82576185352427,0,0,53459,0.5015316293753486,4.120635023428879,2.0,43.412880926762135,0.0,0
City Hotel,0,116.1161255596831,2017,September,2016,28,1.2148086389961037,5.273087252786392,2,0.0,0,UNAVAILABLE,BEL,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,3.387216204425074,Transient,105.00626920969768,0,1,98519,2.5616169458345124,6.487895891782496,2.0,52.50313460484884,0.0,0
City Hotel,0,106.52493249853804,2017,December,2015,28,0.9492228414887648,2.927182280241179,2,0.0,0,UNKNOWN,ESP,Online TA,UNAVAILABLE,0,0,0,A,0,No Deposit,9.0,0.0,-2.953434261029292,Transient,214.2841796353644,0,2,46252,1.6383557183974746,3.8764051217299436,2.0,107.1420898176822,0.0,0
Resort Hotel,0,106.52493249853804,2017,July,2017,15,2.1437141870416387,4.486267429675639,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,143.0,0.0,0.024910033711056,Transient,50.04718150054376,0,0,38543,1.6016919154644205,6.629981616717277,2.0,25.02359075027188,0.0,0
City Hotel,1,177.88819281075354,2017,August,2016,3,0.6174447276603873,2.12246047364979,2,0.0,0,BB,UNKNOWN,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-4.34449056657154,Transient,118.55395213630293,0,0,55034,1.5270614116389225,2.7399052013101772,2.0,59.27697606815146,0.0,0
City Hotel,0,63.89367666938404,2017,May,2017,7,2.175597810094941,1.87457662192922,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,1.7764925120716248,Transient,144.21604483430545,0,0,67784,2.578045980966736,4.050174432024161,2.0,72.10802241715272,0.0,0
Resort Hotel,1,11.813300698649355,2017,August,2017,4,-0.1115990672702956,1.3347984334699547,2,0.0,0,BB,UNKNOWN,Online TA,MISSING,0,0,0,A,0,No Deposit,240.0,0.0,10.112461995117382,Transient,31.683095568356265,0,2,13183,1.346582758702122,1.2231993661996592,2.0,15.841547784178132,0.0,0
City Hotel,1,77.95267712838935,2017,April,2017,29,2.8902264007327654,2.323714427208656,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,6.0,0.0,-0.8644256327700494,Transient,81.09018850952671,0,0,67227,0.021141307897028,5.213940827941421,2.0,40.545094254763356,0.0,0
Resort Hotel,0,119.23071220163716,2017,September,2016,5,2.148850107339458,1.6579417621195491,2,0.0,0,UNKNOWN,GBR,Groups,MISSING,0,0,0,A,0,Refundable,418.0,0.0,0.678371935585438,Transient-Party,89.42053461911696,0,0,27809,2.318850831516695,3.8067918694590075,2.0,44.71026730955848,0.0,0
City Hotel,0,93.30213092709808,2017,December,2016,21,-0.0001984888637046,6.856153214861952,2,0.0,0,BB,PRT,Complementary,UNKNOWN,0,0,0,D,0,No Deposit,17.0,0.0,-15.551084095272174,Transient,47.955058613867706,0,1,103393,-1.6303525730440582,6.855954725998248,2.0,23.977529306933853,0.0,0
Resort Hotel,0,114.37870797766104,2017,May,2016,5,2.450263099326723,1.4791494890510335,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,243.0,0.0,-7.84914968718106,Contract,97.17596121944231,0,0,24072,-0.9527722789197176,3.9294125883777564,2.0,48.58798060972116,0.0,0
City Hotel,1,106.52493249853804,2017,November,2016,18,0.6515510796985508,1.5765641361578495,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-4.263940593172188,Transient,97.17596121944231,0,0,60709,1.0905957608560284,2.2281152158564,2.0,48.58798060972116,0.0,0
City Hotel,0,106.52493249853804,2017,June,2016,5,1.6164205414052923,-1.309879742683682,2,0.0,0,SC,URY,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,9.85383450028673,Transient,32.087986108744765,0,1,90658,0.2645511761926358,0.30654079872161044,2.0,16.043993054372383,0.0,0
City Hotel,1,106.52493249853804,2017,April,2016,9,1.183392401806304,0.2795652495496109,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,-16.651299417482697,Transient,81.90283760154708,0,0,49278,-1.6405547866238823,1.4629576513559148,2.0,40.95141880077354,0.0,0
City Hotel,0,106.52493249853804,2017,May,2016,11,0.0969336842160584,3.299397267673455,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,0,No Deposit,7.0,0.0,0.2190526409192751,Transient,32.312377277807244,0,1,88892,-0.5747541221964734,3.3963309518895133,2.0,16.156188638903622,0.0,0
Resort Hotel,0,89.68396769939417,2017,September,2016,18,4.095196753379974,1.8751352950340423,2,0.0,0,BB,GBR,Offline TA/TO,UNKNOWN,0,0,0,A,0,No Deposit,243.0,0.0,3.833112398656635,Contract,106.22373982147676,0,1,28314,2.334878916429978,5.970332048414017,2.0,53.11186991073838,0.0,0
City Hotel,0,312.6414988775376,2017,December,2015,30,-1.4000037030263537,0.0707768825309178,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,7.0,0.0,8.131653282792971,Transient,44.09025827557187,0,1,82547,3.4928656050807545,-1.3292268204954358,2.0,22.045129137785935,0.0,0
Resort Hotel,1,106.52493249853804,2017,August,2017,30,1.175575213114743,5.3804171314006295,2,0.0,0,UNAVAILABLE,IRL,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,5.338187004860144,Transient,99.48149763969138,0,1,13787,1.2902214894332356,6.5559923445153725,2.0,49.74074881984569,0.0,0
City Hotel,0,145.83950540877152,2017,November,2016,17,0.4979875593640639,1.8044884468881612,2,0.0,0,BB,GBR,Online TA,UNKNOWN,0,0,0,D,0,No Deposit,83.0,0.0,-0.984320426505374,Transient,227.92562864938955,0,0,101936,2.376507905962337,2.302476006252225,2.0,113.96281432469478,0.0,0
City Hotel,1,53.76501741809058,2017,June,2016,14,0.7985443678460167,4.692592733817348,2,0.0,0,BB,UNKNOWN,Online TA,UNAVAILABLE,0,0,0,A,0,No Deposit,9.0,0.0,4.850849192994285,Transient,108.64351987803803,0,0,52895,2.390944516680907,5.491137101663364,2.0,54.32175993901902,0.0,0
City Hotel,0,25.251483287240447,2017,April,2016,6,-0.1120670846188334,2.393695251980989,2,0.0,0,BB,MISSING,Online TA,TA/TO,0,0,0,A,0,No Deposit,11.0,0.0,-3.19845620996384,Transient,54.32862481161573,0,0,49134,0.0556303001718811,2.2816281673621557,2.0,27.164312405807866,0.0,0
City Hotel,0,90.3951400476501,2017,July,2017,4,-0.4594337970135089,5.2956752644958,2,0.0,0,HB,DEU,MISSING,TA/TO,0,0,0,A,0,No Deposit,6.0,0.0,-0.8897170854656354,Transient-Party,85.39674150005493,0,0,115407,1.400195615050596,4.8362414674822904,2.0,42.698370750027465,0.0,0
City Hotel,1,78.05628716314834,2017,August,2015,8,2.1267339309089173,1.5253340124786534,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,17.0,0.0,-3.631526180939901,Transient-Party,56.65330292951388,0,0,40863,0.7826778031560186,3.6520679433875705,2.0,28.32665146475694,0.0,0
City Hotel,0,135.07001939074868,2017,November,2016,9,-0.2480274676802099,1.9575815115074715,2,0.0,0,BB,FRA,MISSING,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,7.492082442731773,Transient,168.79339732590242,0,1,101488,2.288502008537063,1.7095540438272616,2.0,84.39669866295121,0.0,0
Resort Hotel,0,106.52493249853804,2017,July,2016,10,0.7204229650361831,-0.1197572465148764,2,0.0,0,UNAVAILABLE,ISR,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,-4.663446510486716,Transient,79.60630634037113,0,2,6904,1.280334018739713,0.6006657185213067,2.0,39.80315317018557,0.0,0
City Hotel,0,198.68098478150853,2017,August,2017,5,-0.4162714406624484,1.943564451733759,2,0.0,0,BB,MISSING,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,6.660817157588325,Transient,235.0494198257628,0,1,104194,1.1982753168803926,1.5272930110713105,2.0,117.5247099128814,0.0,0
City Hotel,0,156.34305894838522,2017,August,2016,25,1.2077297697771494,-1.331004865515447,2,0.0,0,BB,ITA,UNAVAILABLE,Corporate,0,0,0,A,0,No Deposit,38.0,0.0,24.38317854548649,Transient-Party,60.24909234070648,0,0,83255,1.845993163635645,-0.12327509573829754,2.0,30.12454617035324,0.0,0
City Hotel,0,217.04075672389752,2017,October,2016,29,-0.0914185197126444,3.492922361090846,2,0.0,0,BB,MISSING,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,1.8607644494145417,Transient,81.44408941388637,0,1,100639,0.8110007300070445,3.4015038413782017,2.0,40.72204470694319,0.0,0
Resort Hotel,1,28.572161222566457,2017,February,2016,27,1.0116362828750756,5.338214055535912,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240.0,0.0,2.549446769698388,Transient,115.41329745705062,0,2,4233,1.096383768379586,6.349850338410987,2.0,57.70664872852531,0.0,0
Resort Hotel,0,16.259259788161742,2017,August,2016,10,1.357985342275271,1.447324685711752,2,0.0,0,BB,ESP,UNAVAILABLE,TA/TO,0,0,0,D,0,No Deposit,240.0,0.0,15.793970856231477,Transient,84.73941395150455,0,1,19990,3.8134829332268656,2.805310027987023,2.0,42.36970697575227,0.0,0
City Hotel,0,267.9454324032568,2017,May,2017,24,0.3197038558195174,1.5530095374381,2,0.0,0,HB,DEU,Groups,UNAVAILABLE,0,0,0,A,0,No Deposit,6.0,0.0,8.583997079225314,Transient-Party,131.1530167128021,0,0,112581,3.4792406342455457,1.8727133932576174,2.0,65.57650835640105,0.0,0
Resort Hotel,0,55.52730733787811,2017,May,2017,10,1.8182313107425616,5.33268857859463,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,0,No Deposit,240.0,0.0,0.5859723785739646,Transient,100.85462583550384,0,2,11485,1.622872327563969,7.1509198893371915,2.0,50.42731291775192,0.0,0
City Hotel,1,247.50913960347685,2017,June,2016,13,1.4664596444782083,1.0607161892205916,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-4.424904743032076,Transient,166.23991959246538,0,1,91057,0.5189212549353853,2.5271758336988,2.0,83.11995979623269,0.0,0
City Hotel,0,16.34792115811162,2017,July,2016,3,1.4416477955809786,2.6652968687970056,2,0.0,0,BB,SWE,UNKNOWN,MISSING,0,0,0,D,0,No Deposit,9.0,0.0,1.0601366511826122,Transient,210.91432414786712,0,1,92422,0.7118628905097109,4.106944664377984,2.0,105.45716207393356,0.0,0
City Hotel,0,106.52493249853804,2017,February,2017,24,1.6818194711930223,-0.7315331433400523,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,13.76971624085985,Transient,64.65406347863131,0,2,106697,1.8166746762715893,0.9502863278529701,2.0,32.32703173931566,0.0,0
Resort Hotel,0,163.53322675825382,2017,September,2015,15,-0.5370853951342399,1.2209529302516409,2,0.0,0,MISSING,IRL,UNAVAILABLE,TA/TO,0,0,0,A,0,No Deposit,142.0,0.0,6.820558212508564,Contract,157.0485312847044,0,0,16987,2.068351835848381,0.683867535117401,2.0,78.5242656423522,0.0,0
Resort Hotel,0,61.81286412322277,2017,April,2017,9,1.9827978752195607,3.3954754153623585,2,0.0,0,HB,UNAVAILABLE,Groups,MISSING,0,0,0,A,0,No Deposit,493.0,0.0,-12.944295488572871,Contract,19.861029666034828,0,0,35203,-2.356629673356826,5.3782732905819195,2.0,9.930514833017414,0.0,0
Resort Hotel,0,106.52493249853804,2017,July,2016,25,0.9866081794350376,3.1378134334697445,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,C,0,No Deposit,241.0,0.0,4.827115828198579,Transient,171.29830934723643,0,0,26333,3.636368595938066,4.124421612904782,2.0,85.64915467361821,0.0,0
City Hotel,0,160.3600729004256,2017,July,2015,29,1.8334377071339916,4.5553133334145945,2,0.0,0,SC,SWE,Online TA,UNKNOWN,0,0,0,A,0,No Deposit,11.0,0.0,13.257830463190958,Transient,39.10417424878656,0,0,40549,2.36558986551096,6.388751040548586,2.0,19.55208712439328,0.0,0
City Hotel,0,110.61996312160832,2017,April,2017,20,1.0968324160286944,1.6887330653189538,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,9.0,0.0,4.537389052061198,Transient-Party,71.75834066553541,0,0,110194,2.268943660993858,2.785565481347648,2.0,35.87917033276771,0.0,0
City Hotel,1,24.54734589322373,2017,March,2017,10,1.2587065982204844,1.541994969167994,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,0,No Deposit,14.0,0.0,1.0644167372091513,Transient,120.52702963268032,0,3,107506,1.5113239118221211,2.8007015673884785,2.0,60.26351481634016,0.0,0
City Hotel,0,27.34987225350281,2017,December,2015,5,1.5184463416133251,4.869060534468928,2,0.0,0,MISSING,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,10.0,0.0,3.792547231469744,Transient,127.54831888405538,0,0,81399,1.3575443253722337,6.387506876082253,2.0,63.77415944202769,0.0,0
City Hotel,1,49.83997828197848,2017,September,2016,6,0.0501295760630459,4.915079426574904,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-4.184939835054199,Transient,52.62999241525623,0,2,96924,-0.1062400209732495,4.96520900263795,2.0,26.314996207628116,0.0,0
City Hotel,0,55.03651247638605,2017,August,2015,15,1.9299456259753345,2.877985168911694,2,0.0,0,HB,ITA,Offline TA/TO,UNAVAILABLE,0,0,0,A,0,No Deposit,17.0,0.0,-4.324461907639621,Transient-Party,112.83978088714146,0,0,41436,0.1074878960800427,4.807930794887029,2.0,56.41989044357073,0.0,0
City Hotel,1,25.973188937173248,2017,August,2017,20,3.1281976579276454,1.792839474641865,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,6.097173863748225,Transient,83.34303590379932,0,3,62742,1.0053223115240195,4.92103713256951,2.0,41.67151795189966,0.0,0
City Hotel,0,7.233384752368366,2017,March,2016,25,0.1084239997148042,3.8402378787330393,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,9.0,0.0,-10.922006036541744,Transient,108.2371629197188,0,1,48616,-0.1082467651727251,3.9486618784478433,2.0,54.1185814598594,0.0,0
City Hotel,0,106.52493249853804,2017,March,2016,14,0.6940044842318394,2.4047626177059818,2,0.0,0,SC,UNAVAILABLE,Online TA,MISSING,0,0,0,A,0,No Deposit,9.0,0.0,4.683897742554059,Transient,128.89984652799083,0,0,85487,1.9685201527333496,3.0987671019378213,2.0,64.44992326399542,0.0,0
Resort Hotel,1,106.52493249853804,2017,February,2017,28,-0.3445370169944371,1.9933138189639477,2,0.0,0,BB,PRT,UNAVAILABLE,TA/TO,0,0,0,A,0,Non Refund,332.0,0.0,16.929689069554666,Transient,97.17596121944231,0,0,10354,1.0905957608560284,1.6487768019695106,2.0,48.58798060972116,0.0,0
City Hotel,0,82.47566271595782,2017,November,2015,12,3.126069274424202,1.8988692482735543,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,28.0,0.0,0.5980322196122996,Transient,147.39433151929035,0,0,80369,1.4772937910892103,5.024938522697756,2.0,73.69716575964517,0.0,0
